run_id,prompt_id,prompt_area,variant,score,passed,required_missing,forbidden_hits
stage8a_baseline,stage8_data_pipeline_009,自采集技术数据管线,old_sft_v3_answer,1,False,source metadata; clean; dedup filter; split,
stage8a_baseline,stage8_data_pipeline_009,自采集技术数据管线,old_dpo_v6_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_010,自采集技术数据管线,base_answer,2,False,dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_010,自采集技术数据管线,public_sft_answer,1,False,source metadata; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_010,自采集技术数据管线,old_sft_v3_answer,2,False,dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_010,自采集技术数据管线,old_dpo_v6_answer,3,False,clean; split,
stage8a_baseline,stage8_data_pipeline_011,自采集技术数据管线,base_answer,1,False,clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_011,自采集技术数据管线,public_sft_answer,1,False,clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_011,自采集技术数据管线,old_sft_v3_answer,2,False,source metadata; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_011,自采集技术数据管线,old_dpo_v6_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_012,自采集技术数据管线,base_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_012,自采集技术数据管线,public_sft_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_012,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_data_pipeline_012,自采集技术数据管线,old_dpo_v6_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8a_baseline,stage8_loss_behavior_001,loss 与行为验收,base_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_001,loss 与行为验收,public_sft_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_001,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; fixed behavior; badcase regression,
stage8a_baseline,stage8_loss_behavior_001,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_002,loss 与行为验收,base_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_002,loss 与行为验收,public_sft_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_002,loss 与行为验收,old_sft_v3_answer,4,True,badcase regression,
stage8a_baseline,stage8_loss_behavior_002,loss 与行为验收,old_dpo_v6_answer,4,True,badcase regression,
stage8a_baseline,stage8_loss_behavior_003,loss 与行为验收,base_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_003,loss 与行为验收,public_sft_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_003,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_003,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_004,loss 与行为验收,base_answer,3,False,not sufficient; project example,
stage8a_baseline,stage8_loss_behavior_004,loss 与行为验收,public_sft_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_004,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_004,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_005,loss 与行为验收,base_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_005,loss 与行为验收,public_sft_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_005,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_005,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; fixed behavior,
stage8a_baseline,stage8_loss_behavior_006,loss 与行为验收,base_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_006,loss 与行为验收,public_sft_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_006,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_006,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_007,loss 与行为验收,base_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_007,loss 与行为验收,public_sft_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_007,loss 与行为验收,old_sft_v3_answer,4,True,badcase regression,
stage8a_baseline,stage8_loss_behavior_007,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_008,loss 与行为验收,base_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_008,loss 与行为验收,public_sft_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_008,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_008,loss 与行为验收,old_dpo_v6_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_009,loss 与行为验收,base_answer,0,False,loss signal; not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_009,loss 与行为验收,public_sft_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_009,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; fixed behavior; badcase regression,
stage8a_baseline,stage8_loss_behavior_009,loss 与行为验收,old_dpo_v6_answer,4,True,not sufficient,
stage8a_baseline,stage8_loss_behavior_010,loss 与行为验收,base_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_010,loss 与行为验收,public_sft_answer,0,False,loss signal; not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_010,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_010,loss 与行为验收,old_dpo_v6_answer,1,False,loss signal; not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_011,loss 与行为验收,base_answer,0,False,loss signal; not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_011,loss 与行为验收,public_sft_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_011,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_011,loss 与行为验收,old_dpo_v6_answer,2,False,not sufficient; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_012,loss 与行为验收,base_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_012,loss 与行为验收,public_sft_answer,0,False,loss signal; not sufficient; fixed behavior; badcase regression; project example,
stage8a_baseline,stage8_loss_behavior_012,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_loss_behavior_012,loss 与行为验收,old_dpo_v6_answer,3,False,not sufficient; badcase regression,
stage8a_baseline,stage8_behavior_eval_001,固定 Prompt 与扩展评测,base_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_001,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_001,固定 Prompt 与扩展评测,old_sft_v3_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_001,固定 Prompt 与扩展评测,old_dpo_v6_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_002,固定 Prompt 与扩展评测,base_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_002,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_002,固定 Prompt 与扩展评测,old_sft_v3_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_002,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_003,固定 Prompt 与扩展评测,base_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_003,固定 Prompt 与扩展评测,public_sft_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_003,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_003,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_004,固定 Prompt 与扩展评测,base_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_004,固定 Prompt 与扩展评测,public_sft_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_004,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_004,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_005,固定 Prompt 与扩展评测,base_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_005,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_005,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_005,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_006,固定 Prompt 与扩展评测,base_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_006,固定 Prompt 与扩展评测,public_sft_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_006,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_006,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_007,固定 Prompt 与扩展评测,base_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_007,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_007,固定 Prompt 与扩展评测,old_sft_v3_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_007,固定 Prompt 与扩展评测,old_dpo_v6_answer,1,False,expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_008,固定 Prompt 与扩展评测,base_answer,1,False,expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_008,固定 Prompt 与扩展评测,public_sft_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_008,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_008,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_009,固定 Prompt 与扩展评测,base_answer,2,False,expanded heldout; regression,
stage8a_baseline,stage8_behavior_eval_009,固定 Prompt 与扩展评测,public_sft_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_009,固定 Prompt 与扩展评测,old_sft_v3_answer,1,False,expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_009,固定 Prompt 与扩展评测,old_dpo_v6_answer,1,False,expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_010,固定 Prompt 与扩展评测,base_answer,1,False,expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_010,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_010,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_010,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_011,固定 Prompt 与扩展评测,base_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_011,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_011,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_011,固定 Prompt 与扩展评测,old_dpo_v6_answer,1,False,expanded heldout; scoring; regression,
stage8a_baseline,stage8_behavior_eval_012,固定 Prompt 与扩展评测,base_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_012,固定 Prompt 与扩展评测,public_sft_answer,1,False,fixed comparable; scoring; regression,
stage8a_baseline,stage8_behavior_eval_012,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8a_baseline,stage8_behavior_eval_012,固定 Prompt 与扩展评测,old_dpo_v6_answer,2,False,scoring; regression,
stage8a_baseline,stage8_dpo_vram_001,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_001,DPO 显存风险,public_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_001,DPO 显存风险,old_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8a_baseline,stage8_dpo_vram_001,DPO 显存风险,old_dpo_v6_answer,2,False,chosen rejected; reference; smoke boundary,
stage8a_baseline,stage8_dpo_vram_002,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_002,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_002,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; memory risk; smoke boundary,
stage8a_baseline,stage8_dpo_vram_002,DPO 显存风险,old_dpo_v6_answer,1,False,chosen rejected; reference; memory risk; smoke boundary,
stage8a_baseline,stage8_dpo_vram_003,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_003,DPO 显存风险,public_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_003,DPO 显存风险,old_sft_v3_answer,4,True,mitigation,
stage8a_baseline,stage8_dpo_vram_003,DPO 显存风险,old_dpo_v6_answer,4,True,mitigation,
stage8a_baseline,stage8_dpo_vram_004,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_004,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_004,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_004,DPO 显存风险,old_dpo_v6_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_005,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_005,DPO 显存风险,public_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_005,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_005,DPO 显存风险,old_dpo_v6_answer,2,False,chosen rejected; reference; smoke boundary,
stage8a_baseline,stage8_dpo_vram_006,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_006,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_006,DPO 显存风险,old_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8a_baseline,stage8_dpo_vram_006,DPO 显存风险,old_dpo_v6_answer,1,False,chosen rejected; reference; memory risk; smoke boundary,
stage8a_baseline,stage8_dpo_vram_007,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_007,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_007,DPO 显存风险,old_sft_v3_answer,3,False,mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_007,DPO 显存风险,old_dpo_v6_answer,1,False,chosen rejected; reference; memory risk; smoke boundary,
stage8a_baseline,stage8_dpo_vram_008,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_008,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_008,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_008,DPO 显存风险,old_dpo_v6_answer,3,False,mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_009,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_009,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_009,DPO 显存风险,old_sft_v3_answer,4,True,mitigation,
stage8a_baseline,stage8_dpo_vram_009,DPO 显存风险,old_dpo_v6_answer,4,True,mitigation,
stage8a_baseline,stage8_dpo_vram_010,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_010,DPO 显存风险,public_sft_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_010,DPO 显存风险,old_sft_v3_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_010,DPO 显存风险,old_dpo_v6_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_011,DPO 显存风险,base_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_011,DPO 显存风险,public_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_011,DPO 显存风险,old_sft_v3_answer,4,True,mitigation,
stage8a_baseline,stage8_dpo_vram_011,DPO 显存风险,old_dpo_v6_answer,4,True,mitigation,
stage8a_baseline,stage8_dpo_vram_012,DPO 显存风险,base_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_012,DPO 显存风险,public_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_012,DPO 显存风险,old_sft_v3_answer,3,False,mitigation; smoke boundary,
stage8a_baseline,stage8_dpo_vram_012,DPO 显存风险,old_dpo_v6_answer,4,True,mitigation,
